gender,loan_type,loan_purpose,credit_worthiness,loan_amount,term,property_value,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,ltv,region,status,dtir1
Male,type1,p3,l1,556500,360.0,818000.0,pr,home,1U,8280.0,CIB,840,CIB,55-64,68.03178484,North,0,37.0
Male,type1,p3,l1,486500,360.0,918000.0,ir,home,1U,9660.0,CRIF,654,CIB,35-44,52.9956427,south,0,47.0
Joint,type3,p3,l1,276500,360.0,278000.0,pr,home,1U,5700.0,EXP,888,EXP,45-54,99.46043165,North,0,41.0
Male,type1,p4,l1,666500,360.0,758000.0,pr,home,1U,9960.0,CRIF,565,CIB,35-44,87.92875989,south,0,37.0
Sex Not Available,type1,p4,l1,246500,360.0,328000.0,pr,home,1U,2940.0,CIB,582,CIB,35-44,75.15243902,south,0,39.0
Joint,type1,p1,l1,176500,360.0,258000.0,pr,home,1U,5460.0,CRIF,532,EXP,55-64,68.41085271,central,0,35.0
Female,type1,p4,l1,376500,360.0,458000.0,pr,home,1U,4800.0,CIB,895,CIB,25-34,82.20524017,North,0,37.0
Female,type1,p1,l1,56500,360.0,118000.0,pr,home,1U,1920.0,EXP,877,CIB,35-44,47.88135593,North,0,45.0
Joint,type1,p3,l1,356500,360.0,588000.0,pr,home,1U,9060.0,CRIF,709,EXP,55-64,60.6292517,North,0,20.0
Male,type1,p3,l1,176500,360.0,318000.0,pr,home,1U,2940.0,CRIF,800,CIB,55-64,55.50314465,North,0,30.0
Joint,type1,p1,l1,246500,360.0,338000.0,ir,home,1U,10020.0,CIB,844,EXP,55-64,72.92899408,south,0,22.0
Male,type2,p3,l1,166500,360.0,198000.0,pr,home,1U,3300.0,CRIF,599,CIB,>74,84.09090909,North,0,40.0
Joint,type1,p4,l1,566500,360.0,718000.0,pr,home,1U,11220.0,EXP,539,EXP,25-34,78.89972145,south,0,31.0
Sex Not Available,type1,p3,l1,186500,360.0,318000.0,pr,home,1U,2340.0,CIB,509,CIB,65-74,58.64779874,south,0,40.0
Sex Not Available,type1,p1,l1,416500,360.0,438000.0,pr,home,1U,7020.0,CRIF,798,EXP,25-34,95.0913242,south,0,48.0
Joint,type1,p4,l1,356500,360.0,458000.0,pr,home,1U,6000.0,CIB,686,EXP,35-44,77.83842795,south,0,37.0
Male,type1,p1,l1,306500,360.0,318000.0,pr,home,1U,4560.0,CRIF,868,CIB,25-34,96.3836478,North,0,45.0
Joint,type2,p1,l1,456500,360.0,468000.0,pr,home,1U,5880.0,CIB,792,EXP,55-64,97.54273504,North,0,57.0
Female,type1,p4,l1,576500,360.0,808000.0,pr,home,1U,9900.0,CIB,722,CIB,35-44,71.3490099,south,0,22.0
Female,type1,p4,l1,226500,360.0,308000.0,pr,home,1U,3540.0,EXP,857,CIB,55-64,73.53896104,North,0,46.0
Female,type2,p3,l1,186500,360.0,228000.0,pr,home,1U,4740.0,EXP,562,CIB,65-74,81.79824561,North,0,33.0
Joint,type1,p1,l1,416500,360.0,438000.0,pr,home,1U,12420.0,CRIF,798,EXP,55-64,95.0913242,North,0,31.0
Joint,type3,p4,l1,526500,360.0,548000.0,pr,home,1U,5760.0,CIB,732,EXP,35-44,96.07664234,south,0,39.0
Female,type1,p3,l1,176500,360.0,268000.0,pr,home,1U,3120.0,CIB,609,CIB,45-54,65.85820896,North,0,20.0
Male,type1,p3,l1,206500,360.0,308000.0,pr,home,1U,5280.0,CRIF,739,EXP,65-74,67.04545455,North,0,28.0
Male,type3,p3,l1,186500,360.0,188000.0,pr,home,1U,5100.0,EXP,738,CIB,35-44,99.20212766,central,0,24.0
Sex Not Available,type1,p3,l1,136500,360.0,208000.0,pr,home,1U,2580.0,CIB,647,CIB,45-54,65.625,south,0,39.0
Female,type1,p4,l1,366500,360.0,658000.0,pr,home,1U,8460.0,EXP,537,CIB,35-44,55.69908815,south,0,37.0
Joint,type1,p4,l1,406500,360.0,438000.0,pr,home,1U,5100.0,CIB,651,EXP,35-44,92.80821918,central,0,45.0
Male,type1,p4,l1,316500,360.0,508000.0,pr,home,1U,8100.0,EXP,801,CIB,65-74,62.30314961,central,0,37.0
Male,type3,p4,l1,546500,360.0,678000.0,pr,home,1U,5760.0,CRIF,768,CIB,35-44,80.60471976,south,0,39.0
Joint,type1,p4,l1,406500,360.0,508000.0,pr,home,1U,5880.0,EXP,784,EXP,45-54,80.01968504,North,0,47.0
Joint,type2,p4,l1,356500,360.0,398000.0,pr,home,1U,5760.0,CRIF,574,EXP,35-44,89.57286432,North,0,39.0
Female,type2,p3,l1,136500,360.0,168000.0,pr,home,1U,1860.0,EXP,641,CIB,45-54,81.25,North,0,40.0
Joint,type2,p4,l1,326500,360.0,328000.0,pr,home,1U,5760.0,EXP,671,EXP,45-54,99.54268293,south,0,39.0
Joint,type3,p4,l1,526500,360.0,608000.0,pr,home,1U,5760.0,CRIF,575,EXP,45-54,86.59539474,North,0,39.0
Joint,type3,p3,l2,396500,360.0,468000.0,pr,home,1U,6180.0,CRIF,754,EXP,45-54,84.72222222,North,0,40.0
Joint,type1,p1,l1,286500,360.0,298000.0,pr,home,1U,11280.0,CRIF,825,EXP,35-44,96.1409396,south,0,25.0
Joint,type1,p4,l1,456500,360.0,708000.0,pr,home,1U,6780.0,EXP,502,EXP,45-54,64.47740113,North,0,41.0
Joint,type1,p4,l1,436500,360.0,728000.0,pr,home,1U,9900.0,CIB,733,EXP,35-44,59.95879121,North,0,21.0
Sex Not Available,type1,p1,l1,176500,360.0,188000.0,pr,home,1U,4320.0,CIB,841,EXP,45-54,93.88297872,south,0,39.0
Sex Not Available,type1,p4,l1,346500,360.0,438000.0,pr,home,1U,9000.0,CRIF,712,EXP,45-54,79.10958904,south,0,36.0
Joint,type1,p4,l1,716500,360.0,998000.0,pr,home,1U,13080.0,CRIF,776,EXP,25-34,71.79358717,North,0,38.0
Joint,type1,p1,l1,396500,360.0,478000.0,pr,home,1U,7980.0,CIB,637,EXP,25-34,82.94979079,North,0,36.0
Joint,type1,p4,l1,316500,360.0,438000.0,pr,home,1U,6060.0,CRIF,679,EXP,25-34,72.26027397,south,0,45.0
Sex Not Available,type1,p3,l1,126500,360.0,188000.0,pr,home,1U,1620.0,EXP,665,CIB,>74,67.28723404,south,0,39.0
Male,type1,p3,l1,226500,360.0,278000.0,pr,home,1U,3720.0,CIB,641,CIB,25-34,81.47482014,North,0,38.0
Male,type1,p4,l1,546500,360.0,708000.0,pr,home,1U,10380.0,CRIF,874,CIB,35-44,77.18926554,North,0,34.0
Female,type1,p3,l2,176500,360.0,338000.0,pr,home,1U,2640.0,CRIF,749,CIB,65-74,52.21893491,central,0,41.0
Male,type3,p4,l1,196500,360.0,218000.0,pr,home,1U,5760.0,EXP,879,CIB,45-54,90.13761468,North,0,39.0
Sex Not Available,type1,p1,l1,126500,360.0,178000.0,ir,home,1U,2160.0,CRIF,579,CIB,65-74,71.06741573,south,0,28.0
Joint,type1,p1,l1,436500,360.0,478000.0,pr,home,1U,6960.0,EXP,591,EXP,35-44,91.31799163,south,0,39.0
Female,type1,p1,l1,146500,360.0,158000.0,pr,home,1U,4620.0,EXP,772,CIB,45-54,92.72151899,North,0,43.0
Male,type1,p4,l1,266500,360.0,318000.0,pr,home,1U,5880.0,CIB,739,CIB,45-54,83.80503145,North,0,24.0
Sex Not Available,type1,p4,l1,326500,360.0,408000.0,pr,home,1U,5340.0,EXP,800,CIB,35-44,80.0245098,south,0,44.0
Sex Not Available,type1,p3,l1,416500,360.0,648000.0,pr,home,1U,4200.0,CRIF,859,EXP,45-54,64.27469136,south,0,43.0
Sex Not Available,type3,p4,l1,576500,360.0,608000.0,pr,home,1U,5760.0,CRIF,647,CIB,45-54,94.81907895,south,0,39.0
Sex Not Available,type1,p4,l1,576500,360.0,658000.0,pr,home,1U,9300.0,CIB,753,EXP,35-44,87.61398176,south,0,40.0
Sex Not Available,type2,p3,l1,276500,360.0,318000.0,pr,home,1U,3120.0,CRIF,654,CIB,35-44,86.94968553,south,0,48.0
Joint,type1,p1,l1,466500,360.0,578000.0,pr,home,1U,7200.0,CIB,566,EXP,35-44,80.70934256,south,0,49.0
Male,type3,p4,l1,526500,360.0,568000.0,pr,home,1U,5760.0,CRIF,564,CIB,35-44,92.69366197,south,0,39.0
Male,type2,p3,l1,226500,360.0,258000.0,pr,home,1U,2760.0,CRIF,570,CIB,55-64,87.79069767,south,0,53.0
Male,type1,p4,l1,526500,360.0,748000.0,pr,home,1U,6600.0,EXP,521,CIB,55-64,70.38770053,North,0,37.0
Joint,type3,p4,l1,546500,360.0,708000.0,pr,home,1U,5760.0,CRIF,766,EXP,25-34,77.18926554,North,0,39.0
Female,type1,p4,l1,206500,360.0,308000.0,pr,home,1U,2700.0,CIB,572,CIB,45-54,67.04545455,North,0,44.0
Male,type2,p3,l1,566500,360.0,658000.0,pr,home,1U,9780.0,CIB,702,CIB,55-64,86.09422492,North,0,48.0
Joint,type1,p4,l1,466500,360.0,628000.0,pr,home,1U,8100.0,CIB,832,EXP,55-64,74.28343949,central,0,40.0
Male,type1,p3,l1,526500,360.0,668000.0,pr,home,1U,7500.0,CIB,785,CIB,45-54,78.81736527,North,0,49.0
Female,type1,p4,l1,246500,360.0,308000.0,pr,home,1U,3660.0,CRIF,560,CIB,45-54,80.03246753,North,0,46.0
Joint,type3,p4,l1,336500,360.0,358000.0,pr,home,1U,5760.0,CIB,754,EXP,25-34,93.99441341,central,0,39.0
Joint,type1,p1,l1,366500,360.0,378000.0,pr,home,1U,4800.0,CIB,858,EXP,25-34,96.95767196,North,0,48.0
Male,type1,p4,l1,386500,360.0,528000.0,pr,home,1U,7260.0,CRIF,598,CIB,35-44,73.20075758,central,0,23.0
Joint,type3,p4,l1,236500,360.0,238000.0,pr,home,1U,5760.0,EXP,747,EXP,25-34,99.3697479,south,0,39.0
Male,type1,p3,l1,426500,360.0,528000.0,pr,home,1U,4980.0,CRIF,651,CIB,55-64,80.77651515,North,0,46.0
Male,type1,p3,l1,546500,360.0,808000.0,pr,home,1U,5640.0,CRIF,640,CIB,55-64,67.63613861,south,0,42.0
Female,type1,p4,l1,606500,360.0,768000.0,pr,home,1U,11460.0,CIB,635,CIB,45-54,78.97135417,south,0,42.0
Female,type1,p3,l1,356500,360.0,478000.0,pr,home,1U,8760.0,CRIF,591,EXP,45-54,74.58158996,North,0,38.0
Joint,type1,p3,l1,156500,360.0,318000.0,pr,home,1U,4380.0,EXP,806,EXP,>74,49.21383648,North,0,41.0
Joint,type1,p1,l1,216500,360.0,228000.0,pr,home,1U,4800.0,CRIF,549,EXP,55-64,94.95614035,North,0,25.0
Sex Not Available,type3,p4,l1,446500,360.0,708000.0,pr,home,1U,5760.0,EXP,887,EXP,>74,63.06497175,south,0,39.0
Male,type1,p3,l1,336500,360.0,658000.0,pr,home,1U,4440.0,CRIF,536,CIB,45-54,51.13981763,south,0,39.0
Male,type1,p3,l1,226500,360.0,288000.0,pr,home,1U,4020.0,CRIF,502,CIB,55-64,78.64583333,North,0,44.0
Male,type1,p4,l1,446500,360.0,958000.0,pr,home,1U,5520.0,CIB,684,CIB,55-64,46.60751566,North,0,39.0
Male,type1,p3,l1,376500,360.0,538000.0,pr,home,1U,6780.0,EXP,615,CIB,35-44,69.98141264,North,0,44.0
Female,type1,p4,l1,676500,360.0,908000.0,pr,home,1U,7860.0,CIB,834,CIB,65-74,74.50440529,North,0,43.0
Sex Not Available,type2,p4,l1,156500,360.0,208000.0,pr,home,1U,5760.0,CRIF,629,CIB,55-64,75.24038462,south,0,39.0
Sex Not Available,type3,p3,l1,176500,360.0,218000.0,pr,home,1U,3300.0,EXP,530,EXP,55-64,80.96330275,south,0,58.0
Male,type2,p3,l1,386500,360.0,488000.0,pr,home,1U,12480.0,EXP,781,CIB,35-44,79.20081967,south,0,41.0
Sex Not Available,type1,p3,l1,176500,360.0,218000.0,pr,home,1U,3600.0,EXP,854,CIB,55-64,80.96330275,south,0,36.0
Joint,type3,p4,l1,446500,360.0,538000.0,pr,home,1U,5760.0,EXP,841,EXP,35-44,82.99256506,central,0,39.0
Joint,type3,p3,l1,496500,360.0,598000.0,pr,home,1U,4140.0,CRIF,749,EXP,55-64,83.02675585,central,0,43.0
Female,type1,p3,l1,76500,360.0,118000.0,pr,home,1U,1680.0,CIB,749,CIB,65-74,64.83050847,North,0,42.0
Sex Not Available,type1,p1,l1,116500,360.0,168000.0,pr,home,1U,1980.0,CRIF,527,CIB,55-64,69.3452381,North,0,36.0
Male,type2,p1,l1,166500,360.0,168000.0,pr,home,1U,2700.0,EXP,857,CIB,45-54,99.10714286,south,0,32.0
Male,type1,p3,l1,456500,360.0,788000.0,pr,home,1U,8100.0,CRIF,847,CIB,35-44,57.93147208,south,0,36.0
Male,type2,p1,l1,226500,360.0,228000.0,pr,home,1U,3600.0,CRIF,686,CIB,<25,99.34210526,central,0,48.0
Joint,type1,p4,l1,336500,360.0,368000.0,pr,home,1U,6240.0,EXP,780,EXP,45-54,91.44021739,North,0,32.0
Sex Not Available,type1,p4,l1,236500,360.0,318000.0,ir,home,1U,5280.0,CRIF,834,CIB,55-64,74.37106918,south,0,20.0
Sex Not Available,type1,p4,l1,196500,360.0,268000.0,pr,home,1U,6780.0,CRIF,798,CIB,45-54,73.32089552,south,0,31.0
Female,type1,p4,l1,336500,360.0,488000.0,pr,home,1U,5580.0,EXP,584,CIB,35-44,68.95491803,North,0,36.0
Joint,type2,p1,l1,456500,360.0,468000.0,pr,home,1U,6720.0,CIB,646,EXP,25-34,97.54273504,North,0,58.0
Sex Not Available,type1,p3,l1,386500,360.0,458000.0,pr,home,1U,8520.0,CIB,866,EXP,45-54,84.38864629,south,0,37.0
Male,type1,p1,l1,296500,360.0,428000.0,pr,home,1U,4140.0,CIB,805,CIB,35-44,69.27570093,North,0,24.0
Joint,type1,p3,l1,336500,360.0,558000.0,pr,home,1U,4500.0,CRIF,588,EXP,65-74,60.3046595,North,0,31.0
Male,type1,p3,l1,376500,360.0,548000.0,pr,home,1U,6840.0,CRIF,641,EXP,35-44,68.70437956,North,0,36.0
Sex Not Available,type1,p4,l1,226500,360.0,408000.0,pr,home,1U,6120.0,EXP,591,EXP,35-44,55.51470588,south,0,47.0
Joint,type1,p4,l1,116500,360.0,178000.0,ir,home,1U,4440.0,EXP,678,EXP,65-74,65.4494382,south,0,48.0
Joint,type3,p3,l1,316500,360.0,378000.0,pr,home,1U,8760.0,CIB,607,EXP,45-54,83.73015873,North,0,30.0
Male,type1,p4,l1,386500,360.0,448000.0,pr,home,1U,6180.0,EXP,799,CIB,25-34,86.27232143,south,0,33.0
Sex Not Available,type1,p1,l1,236500,360.0,268000.0,pr,home,1U,6000.0,CIB,598,CIB,25-34,88.24626866,south,0,28.0
Male,type2,p4,l1,506500,360.0,518000.0,pr,home,1U,5760.0,CIB,825,CIB,45-54,97.77992278,North,0,39.0
Joint,type1,p4,l1,246500,360.0,408000.0,pr,home,1U,6600.0,CIB,537,EXP,>74,60.41666667,North,0,22.0
Joint,type1,p1,l2,366500,360.0,388000.0,pr,home,1U,7740.0,CRIF,592,EXP,35-44,94.45876289,North,0,42.0
Female,type1,p3,l1,316500,360.0,418000.0,pr,home,1U,3660.0,CIB,698,CIB,55-64,75.71770335,south,0,45.0
Sex Not Available,type1,p3,l1,126500,360.0,258000.0,ir,home,1U,2400.0,CIB,548,CIB,55-64,49.03100775,south,0,43.0
Sex Not Available,type1,p4,l1,226500,360.0,318000.0,pr,home,1U,4260.0,CIB,798,CIB,35-44,71.22641509,North,0,41.0
Sex Not Available,type1,p3,l1,166500,360.0,208000.0,pr,home,1U,3240.0,CRIF,645,CIB,65-74,80.04807692,south,0,36.0
Joint,type1,p1,l1,486500,360.0,728000.0,pr,home,1U,7980.0,CIB,689,EXP,35-44,66.82692308,south,0,27.0
Male,type1,p1,l1,366500,360.0,518000.0,pr,home,1U,5940.0,EXP,612,CIB,55-64,70.75289575,North,0,26.0
Sex Not Available,type2,p4,l1,256500,360.0,318000.0,pr,home,1U,5760.0,EXP,617,CIB,45-54,80.66037736,south,0,39.0
Male,type1,p3,l1,136500,360.0,348000.0,pr,home,1U,1560.0,CIB,835,CIB,55-64,39.22413793,North,0,39.0
Male,type1,p4,l1,496500,360.0,708000.0,pr,home,1U,8940.0,CRIF,598,CIB,45-54,70.12711864,south,0,46.0
Sex Not Available,type3,p1,l1,86500,360.0,88000.0,pr,home,1U,3240.0,EXP,827,EXP,25-34,98.29545455,south,0,37.0
Male,type1,p4,l1,346500,360.0,618000.0,pr,home,2U,5160.0,CIB,705,CIB,65-74,56.06796117,North,0,31.0
Joint,type2,p4,l1,576500,360.0,678000.0,pr,home,1U,5760.0,CIB,813,EXP,45-54,85.02949853,North,0,39.0
Male,type1,p3,l1,266500,360.0,338000.0,pr,home,1U,5760.0,CIB,627,CIB,35-44,78.84615385,North,0,43.0
Male,type1,p4,l1,526500,360.0,758000.0,pr,home,1U,10620.0,EXP,886,CIB,35-44,69.4591029,North,0,30.0
Sex Not Available,type1,p1,l1,286500,360.0,318000.0,sr,home,1U,12120.0,CRIF,522,EXP,45-54,90.09433962,south,0,32.0
Female,type2,p3,l1,126500,360.0,148000.0,pr,home,1U,3720.0,CIB,835,CIB,45-54,85.47297297,North,0,29.0
Joint,type1,p3,l1,426500,360.0,878000.0,pr,home,1U,6780.0,CIB,845,EXP,65-74,48.57630979,south,0,37.0
Male,type1,p1,l1,316500,360.0,358000.0,pr,home,1U,4740.0,CIB,632,CIB,45-54,88.40782123,central,0,40.0
Sex Not Available,type1,p1,l1,106500,360.0,248000.0,pr,home,1U,2580.0,CIB,711,CIB,45-54,42.94354839,south,0,35.0
Female,type1,p4,l1,116500,360.0,198000.0,pr,home,1U,6060.0,CIB,799,CIB,45-54,58.83838384,North,0,27.0
Joint,type1,p3,l1,486500,360.0,648000.0,pr,home,1U,5700.0,CIB,677,EXP,65-74,75.07716049,North,0,49.0
Female,type1,p1,l1,246500,360.0,258000.0,pr,home,1U,4500.0,CRIF,739,CIB,35-44,95.54263566,central,0,36.0
Joint,type1,p3,l1,286500,360.0,508000.0,pr,home,1U,5460.0,CRIF,654,EXP,35-44,56.3976378,North,0,30.0
Male,type1,p1,l1,336500,360.0,358000.0,pr,home,1U,6540.0,EXP,781,CIB,45-54,93.99441341,south,0,47.0
Female,type2,p3,l1,116500,360.0,158000.0,pr,home,1U,1920.0,CIB,542,CIB,55-64,73.73417722,central,0,36.0
Sex Not Available,type2,p4,l1,216500,360.0,278000.0,pr,home,1U,5760.0,EXP,886,EXP,55-64,77.87769784,south,0,39.0
Joint,type2,p1,l1,206500,360.0,208000.0,pr,home,1U,5100.0,CIB,714,EXP,35-44,99.27884615,North,0,38.0
Female,type3,p1,l1,156500,360.0,158000.0,pr,home,1U,2280.0,EXP,696,CIB,65-74,99.05063291,south,0,44.0
Joint,type1,p3,l2,286500,360.0,358000.0,pr,home,1U,6120.0,CIB,820,EXP,25-34,80.02793296,North,0,28.0
Joint,type1,p1,l1,266500,360.0,278000.0,pr,home,1U,7200.0,CRIF,692,EXP,35-44,95.86330935,North,0,45.0
Joint,type2,p3,l1,246500,360.0,298000.0,pr,home,1U,4860.0,EXP,804,EXP,65-74,82.71812081,North,0,40.0
Male,type1,p3,l1,206500,360.0,308000.0,pr,home,1U,3120.0,EXP,884,CIB,65-74,67.04545455,North-East,0,30.0
Female,type2,p1,l1,116500,360.0,118000.0,pr,home,1U,2340.0,EXP,724,CIB,<25,98.72881356,North,0,59.0
Female,type1,p3,l1,276500,360.0,468000.0,pr,home,1U,4800.0,EXP,761,CIB,45-54,59.08119658,North,0,20.0
Male,type3,p3,l1,326500,360.0,388000.0,pr,home,1U,7260.0,CIB,883,CIB,45-54,84.14948454,south,0,47.0
Male,type2,p1,l1,226500,360.0,238000.0,pr,home,1U,4020.0,EXP,613,CIB,25-34,95.16806723,south,0,44.0
Joint,type2,p4,l1,216500,360.0,238000.0,pr,home,2U,5760.0,EXP,588,EXP,45-54,90.96638655,North,0,39.0
Male,type1,p4,l1,376500,360.0,858000.0,pr,home,1U,7620.0,CIB,525,CIB,45-54,43.88111888,south,0,26.0
Sex Not Available,type1,p4,l1,316500,360.0,458000.0,pr,home,1U,4020.0,EXP,804,CIB,65-74,69.10480349,south,0,41.0
Sex Not Available,type2,p3,l1,436500,360.0,508000.0,pr,home,1U,6840.0,EXP,619,EXP,35-44,85.92519685,south,0,47.0
Female,type1,p4,l1,206500,360.0,258000.0,pr,home,1U,2220.0,CIB,853,CIB,65-74,80.03875969,North,0,47.0
Male,type3,p3,l1,196500,360.0,228000.0,pr,home,1U,2760.0,EXP,737,CIB,65-74,86.18421053,central,0,34.0
Joint,type1,p4,l1,606500,360.0,658000.0,pr,home,1U,11580.0,EXP,893,EXP,45-54,92.17325228,south,0,43.0
Male,type3,p1,l1,536500,360.0,528000.0,pr,home,1U,5340.0,EXP,670,CIB,25-34,101.6098485,south,0,57.0
Female,type1,p3,l1,316500,360.0,408000.0,pr,home,1U,8460.0,CRIF,750,CIB,55-64,77.57352941,North,0,24.0
Male,type2,p4,l1,116500,360.0,128000.0,pr,home,1U,3060.0,CIB,527,CIB,35-44,91.015625,south,0,24.0
Male,type2,p4,l1,246500,360.0,298000.0,pr,home,1U,5760.0,EXP,865,CIB,35-44,82.71812081,North,0,39.0
Joint,type1,p3,l1,396500,360.0,598000.0,pr,home,1U,4560.0,EXP,896,EXP,65-74,66.30434783,North,0,38.0
Sex Not Available,type1,p1,l1,556500,360.0,698000.0,pr,home,1U,11580.0,CRIF,514,EXP,45-54,79.7277937,south,0,30.0
Joint,type1,p3,l1,426500,360.0,538000.0,pr,home,1U,10020.0,CRIF,638,EXP,35-44,79.27509294,North,0,36.0
Male,type1,p3,l1,286500,360.0,558000.0,pr,home,1U,3660.0,CRIF,544,CIB,55-64,51.34408602,North,0,42.0
Sex Not Available,type1,p4,l1,266500,360.0,348000.0,pr,home,1U,6960.0,EXP,519,CIB,45-54,76.58045977,south,0,33.0
Male,type1,p4,l1,666500,360.0,838000.0,pr,home,1U,7620.0,CRIF,615,CIB,35-44,79.53460621,North,0,43.0
Joint,type1,p1,l1,716500,360.0,948000.0,pr,home,1U,12660.0,CIB,563,EXP,25-34,75.58016878,North,0,30.0
Female,type1,p3,l1,276500,360.0,398000.0,pr,home,1U,4080.0,EXP,548,EXP,55-64,69.47236181,south,0,42.0
Joint,type1,p3,l1,446500,360.0,748000.0,pr,home,1U,5580.0,CIB,836,EXP,45-54,59.69251337,North,0,37.0
Sex Not Available,type1,p4,l1,336500,360.0,458000.0,pr,home,1U,7320.0,CIB,738,EXP,45-54,73.47161572,south,0,47.0
Joint,type3,p1,l1,536500,360.0,538000.0,pr,home,1U,11880.0,EXP,566,EXP,25-34,99.72118959,North,0,51.0
Joint,type1,p4,l1,436500,360.0,878000.0,pr,home,1U,6960.0,CRIF,690,EXP,25-34,49.71526196,North,0,23.0
Joint,type3,p3,l1,456500,360.0,678000.0,pr,home,1U,10500.0,EXP,816,EXP,55-64,67.33038348,south,0,26.0
Male,type3,p4,l1,296500,360.0,348000.0,pr,home,1U,5760.0,EXP,888,CIB,55-64,85.20114943,North,0,39.0
Joint,type1,p3,l1,306500,360.0,678000.0,pr,home,1U,3600.0,CIB,791,EXP,>74,45.20648968,North,0,43.0
Female,type1,p3,l1,306500,360.0,668000.0,pr,home,1U,4320.0,CRIF,843,CIB,35-44,45.88323353,south,0,35.0
Female,type1,p3,l1,166500,360.0,208000.0,pr,home,1U,2580.0,CRIF,823,CIB,45-54,80.04807692,North,0,40.0
Female,type1,p1,l1,136500,360.0,148000.0,pr,home,1U,2880.0,CRIF,632,CIB,35-44,92.22972973,North,0,41.0
Male,type1,p4,l1,446500,360.0,528000.0,pr,home,1U,9720.0,CIB,505,CIB,35-44,84.56439394,North,0,35.0
Female,type1,p1,l1,56500,360.0,58000.0,pr,home,1U,1140.0,CIB,815,CIB,55-64,97.4137931,North,0,45.0
Joint,type1,p4,l1,486500,360.0,668000.0,pr,home,1U,11160.0,CIB,710,EXP,35-44,72.82934132,central,0,36.0
Joint,type1,p1,l1,386500,360.0,408000.0,pr,home,1U,6120.0,CIB,716,EXP,35-44,94.73039216,North,0,40.0
Joint,type2,p1,l1,716500,360.0,738000.0,pr,home,1U,13560.0,CRIF,762,EXP,35-44,97.08672087,south,0,37.0
Male,type1,p4,l1,576500,360.0,978000.0,pr,home,1U,9600.0,CIB,660,CIB,45-54,58.94683027,North,0,26.0
Female,type1,p4,l1,406500,360.0,598000.0,pr,home,1U,5700.0,CRIF,516,CIB,55-64,67.97658863,central,0,29.0
Male,type1,p4,l1,346500,360.0,508000.0,pr,home,1U,3780.0,CIB,518,CIB,45-54,68.20866142,North,0,48.0
Male,type1,p4,l1,406500,360.0,778000.0,pr,home,1U,8100.0,CRIF,534,CIB,25-34,52.24935733,North,0,20.0
Female,type3,p4,l1,246500,360.0,428000.0,pr,home,1U,5760.0,CRIF,768,CIB,65-74,57.59345794,south,0,39.0
Sex Not Available,type3,p3,l1,326500,360.0,328000.0,pr,home,1U,6420.0,CRIF,733,EXP,>74,99.54268293,south,0,33.0
Male,type1,p4,l1,476500,360.0,528000.0,pr,home,1U,7020.0,EXP,738,CIB,25-34,90.24621212,North,0,37.0
Joint,type2,p4,l1,686500,360.0,738000.0,pr,home,1U,5760.0,CRIF,673,EXP,45-54,93.02168022,North,0,39.0
Sex Not Available,type1,p3,l1,146500,360.0,178000.0,pr,home,1U,2100.0,CIB,515,CIB,>74,82.30337079,south,0,45.0
Joint,type1,p1,l1,376500,360.0,448000.0,pr,home,1U,6420.0,CRIF,703,EXP,25-34,84.04017857,North,0,22.0
Sex Not Available,type1,p4,l1,266500,360.0,488000.0,pr,home,1U,4440.0,CRIF,695,CIB,45-54,54.61065574,south,0,40.0
Joint,type1,p4,l2,416500,360.0,558000.0,pr,home,1U,5640.0,CRIF,713,EXP,25-34,74.64157706,south,0,42.0
Joint,type1,p4,l1,366500,360.0,388000.0,pr,home,1U,5400.0,CIB,622,EXP,25-34,94.45876289,North,0,45.0
Male,type1,p3,l1,416500,360.0,488000.0,pr,home,1U,8820.0,CIB,681,CIB,45-54,85.34836066,North,0,38.0
Male,type1,p1,l1,396500,360.0,478000.0,pr,home,1U,4380.0,CIB,635,EXP,25-34,82.94979079,south,0,40.0
Sex Not Available,type3,p4,l1,336500,360.0,348000.0,pr,home,1U,5760.0,EXP,644,CIB,45-54,96.6954023,south,0,39.0
Sex Not Available,type2,p4,l1,266500,360.0,278000.0,pr,home,1U,5760.0,EXP,604,CIB,45-54,95.86330935,south,0,39.0
Male,type2,p4,l1,396500,360.0,498000.0,pr,home,1U,5760.0,EXP,684,CIB,25-34,79.6184739,North,0,39.0
Female,type2,p4,l1,646500,360.0,708000.0,pr,home,1U,5760.0,CIB,584,EXP,45-54,91.31355932,south,0,39.0
Sex Not Available,type1,p1,l1,356500,360.0,388000.0,pr,home,1U,4620.0,CRIF,842,CIB,25-34,91.8814433,south,0,45.0
Sex Not Available,type1,p3,l1,356500,360.0,478000.0,pr,home,1U,6240.0,CIB,666,CIB,>74,74.58158996,south,0,26.0
Joint,type1,p4,l1,426500,360.0,998000.0,pr,home,1U,12240.0,CRIF,689,EXP,55-64,42.73547094,south,0,37.0
Male,type3,p4,l1,206500,360.0,198000.0,pr,home,1U,5760.0,CIB,861,CIB,65-74,104.2929293,south,0,39.0
Male,type1,p4,l1,276500,360.0,318000.0,pr,home,1U,10560.0,CIB,711,EXP,65-74,86.94968553,south,0,33.0
Joint,type3,p3,l1,276500,360.0,328000.0,pr,home,1U,9060.0,CIB,671,EXP,45-54,84.29878049,North,0,30.0
